id,item_id,title,pros,cons,body,verified,date,eggs,author,helpful,not_helpful
350,79,modi eos itaque,Non similique exercitationem repellendus blanditiis quia.,Perspiciatis animi beatae.,Ut rem ratione. Tempora pariatur excepturi deserunt blanditiis reiciendis. Magnam facilis unde magnam. Voluptatum ut id velit in. Veniam vel quos voluptatem mollitia in sapiente. Assumenda repudiandae et ducimus labore delectus reiciendis quo.,F,2018-10-16T03:31:51.291Z,4,Veronica Moen,0,0
351,52,omnis voluptatum nesciunt,Reiciendis quis odio rem.,Veritatis labore cupiditate.,Et quae enim est id error voluptatem. Rerum ipsum inventore molestias asperiores asperiores autem earum aliquid. Sed dolorum omnis aspernatur ut expedita ab earum. Quisquam ex labore ipsum. Consequatur voluptates qui aut esse iure commodi hic.,F,2019-01-30T17:40:14.220Z,5,Abe Johns,0,0
352,71,enim ducimus molestias,Quia adipisci sed velit fugiat cupiditate ducimus quae rerum porro.,Error voluptatem et labore enim quasi earum dolores.,Accusamus vel dolorem debitis. Fuga qui aut et sed ea aut enim. Distinctio facilis et sequi sit. Blanditiis ut explicabo ducimus illo corporis.,F,2016-09-03T01:26:54.011Z,4,Anonymous,0,0
353,27,molestias nam soluta,Vero quia quia.,Delectus minima aut sed sunt laboriosam est et quidem deleniti.,Cumque sed quia aut saepe nisi. Autem et ullam quibusdam doloremque unde amet architecto officia. Et nisi pariatur deserunt iste debitis id a omnis. Excepturi aliquam et cumque pariatur.,T,2017-06-22T19:22:59.303Z,4,Kolby Quitzon,0,0
354,54,enim dicta fugiat,Possimus accusantium et asperiores incidunt sit modi.,Temporibus molestias minima.,Ut aperiam libero ut omnis necessitatibus. Sit et ex culpa totam accusamus. Neque voluptatem doloremque doloremque expedita consequatur sint.,F,2017-05-19T06:47:17.742Z,1,Angelita Veum,0,0
355,21,incidunt consequatur magni,Sit quis ipsa dolore et minus placeat.,Placeat quis totam.,Sunt ducimus sit cum deserunt ducimus aut aperiam et. Possimus aut illo porro velit sequi et nihil. Ea quae quo aspernatur dolore animi. Quia unde porro omnis non modi.,F,2016-07-08T02:36:42.456Z,4,Anonymous,0,0
356,39,fugit sit eos,Sequi deleniti cum.,Non quia tempora quidem ipsum sequi aut soluta voluptas.,Repellendus dolor est similique in voluptas accusamus velit sed reprehenderit. Est consequatur veritatis. Deleniti voluptas possimus sit culpa et. Labore sed mollitia et porro.,F,2017-02-28T06:04:44.077Z,5,Dayton Altenwerth,0,0
357,6,doloribus tempora molestiae,Magnam doloribus quidem.,Mollitia repellat nobis labore voluptas.,In velit quia. Ipsa aut iure explicabo quo. Aspernatur occaecati possimus quia rerum eum sit omnis quam. Voluptate quis fuga aut ut totam earum ea ad.,T,2018-11-15T04:17:47.938Z,1,Dr. Ubaldo Koch,0,0
358,76,non est est,Quis et sint ullam blanditiis quod.,Temporibus voluptatem dolores aliquam corporis id.,Ut rerum non totam voluptatem totam assumenda. Necessitatibus nemo illum in nobis ipsa et laudantium. Non et suscipit laboriosam sapiente consequuntur commodi ipsum autem. Ipsum provident dolorum corrupti suscipit ut provident.,F,2016-11-06T19:52:46.756Z,1,Anonymous,0,0
359,32,quia illum fuga,Non quisquam praesentium eligendi.,Dignissimos eos voluptas praesentium dignissimos qui omnis.,Eaque quia veniam neque fugit fugiat. Laboriosam velit autem a magni qui. Officiis natus soluta recusandae sed est. Amet facere veritatis voluptatem repellat ex aperiam. Adipisci sint exercitationem odit ut modi ducimus iste.,T,2016-07-10T17:30:25.285Z,2,Jeanne Cronin MD,0,0
360,11,ex qui recusandae,Consequuntur eos assumenda et nam.,Incidunt delectus ea sit enim ea.,Dicta consequatur nostrum. Id tenetur molestiae tenetur beatae necessitatibus doloribus et. Et non magni voluptatem laborum at suscipit aut ratione. At blanditiis magnam cum. Molestias alias praesentium et dignissimos unde.,T,2018-11-28T01:28:14.557Z,4,Brooklyn Rosenbaum IV,0,0
361,5,voluptas omnis culpa,Dolores asperiores repudiandae.,Fugiat nisi quo.,Tempore occaecati aut soluta accusamus quidem tenetur ut nobis. Sit hic laborum quam occaecati. Voluptatem eaque expedita eos nostrum neque itaque neque explicabo in. Recusandae cum qui.,F,2018-06-14T03:46:04.031Z,5,Anonymous,0,0
362,31,officiis nihil dolorem,Est aut eaque aliquid maiores nostrum fuga.,Et qui provident qui dolorem.,Et iure voluptatem blanditiis exercitationem occaecati deserunt quis eum. Sit illo et perferendis quia facilis ullam. Autem illum incidunt culpa sunt est facilis enim aliquam iusto.,T,2017-12-18T09:30:46.548Z,2,Maximillia Stanton,0,0
363,64,necessitatibus minima suscipit,Pariatur iste dolorum rerum.,Accusantium impedit et unde mollitia autem.,Sit cumque veritatis quasi. Voluptatum ducimus quae praesentium sunt. Similique occaecati aperiam. Hic cumque maiores beatae voluptatem excepturi quisquam numquam quos aliquid. Veniam repellat ratione incidunt doloremque voluptas aut.,T,2017-10-17T15:08:07.223Z,2,Jody Hagenes,0,0
364,86,voluptate fuga iusto,Sunt sit voluptas.,Et quo nemo architecto et cumque dolorem blanditiis distinctio.,Saepe magni blanditiis sint accusamus laborum totam veritatis eos. Aliquid maxime sint sunt. Deserunt qui alias aut voluptatem.,F,2018-07-23T17:34:00.717Z,2,Anonymous,0,0
365,67,voluptas nisi rerum,Non ad consequuntur culpa iusto ut.,Officia voluptatem nostrum possimus.,Molestiae vero veritatis quo perferendis qui consequuntur voluptatibus. Nostrum rerum maxime. Placeat rerum nam. Temporibus quaerat delectus itaque reprehenderit reiciendis.,F,2017-04-13T17:17:20.906Z,5,Flavio Breitenberg,0,0
366,16,et ullam est,Maxime voluptas quae eaque a voluptatum accusantium.,Voluptatibus ut esse quia ex dolores voluptate.,Voluptas quas ex accusantium iure quo at. Voluptatem nobis nesciunt et ut quasi. Optio harum ut. Necessitatibus nisi ipsa sed quis qui est repellat et at. Id aut numquam quo dicta vero amet officia distinctio ut. Molestiae ut ad aut asperiores qui odit sunt autem.,F,2017-04-13T03:47:21.290Z,3,Mr. Lorna Powlowski,0,0
367,63,minima quia eos,Et ex aliquid.,At consequuntur sed dicta accusantium sequi ex magni quo.,Autem laudantium officiis et fugit aut eum est quibusdam ut. Aut sit perspiciatis quo vero perspiciatis aut dolorem ipsum quae. Et voluptas est quaerat laborum molestiae aut. Quam at in recusandae temporibus facilis est beatae quasi.,F,2017-11-03T13:33:08.403Z,1,Anonymous,0,0
368,86,totam ab aut,Soluta aut consequatur aut.,Voluptate dolor alias veniam occaecati eos vel recusandae.,Est animi et hic nostrum officia dolorem. Tempora consequatur est qui est omnis ullam. Natus itaque cupiditate fugiat non. Distinctio aut et suscipit. Repellendus dolorum ipsam.,F,2016-10-23T06:55:43.531Z,5,Derrick Dicki,0,0
369,23,occaecati rerum est,Et eaque tempora.,Et dolorem eaque vitae.,Consequatur dignissimos repudiandae hic consequatur quia quasi. Ratione expedita quia fuga optio maiores enim perspiciatis iste neque. Sed dolores et vel non consequatur dolor veniam ut iure. Quos est officia et accusantium et molestiae occaecati.,F,2016-06-23T03:22:57.803Z,5,Trycia Waelchi,0,0
370,67,reiciendis quia eveniet,Molestiae quia est ab ipsam officia est rerum distinctio delectus.,Culpa ut ut veritatis porro.,Nobis molestiae ipsum consequatur quis rem ducimus corrupti. Laudantium eum quia. Voluptatem explicabo harum necessitatibus cumque blanditiis est natus corrupti quo. Et veritatis est beatae ut.,F,2016-10-22T18:59:36.475Z,3,Anonymous,0,0
371,61,aut labore ea,Quasi amet suscipit velit nam.,Sed porro debitis voluptate deleniti sed rem qui et.,Optio enim a eveniet. Ut et impedit eum fugit eos aut mollitia. Et vitae itaque porro quis. Eos modi maiores fuga repellat totam eaque quia. Voluptatum autem non harum doloremque aliquam minima aut quis sapiente.,T,2018-06-04T08:38:52.744Z,5,Kelsie Toy,0,0
372,27,neque possimus quia,Ut laborum repellat sunt.,Consequuntur voluptatem eius voluptas sed quibusdam accusantium numquam aperiam.,Ut dignissimos eaque. Molestias voluptas adipisci quos iste suscipit corporis voluptate non aliquid. Delectus illo itaque ratione at iste delectus natus praesentium voluptas. Expedita aut harum et quas laudantium. Totam ut voluptas voluptatem expedita repudiandae eos ducimus voluptatem. Sint corporis illo doloribus aperiam in temporibus.,T,2016-12-16T13:44:18.151Z,5,Grayson Turner,0,0
373,8,quidem sit sapiente,A dignissimos sed quam neque error mollitia neque aut.,Vel quo voluptatem.,Et veniam velit. Earum alias et perferendis eveniet molestiae saepe voluptatem. Ut dolorem distinctio tempore. Id omnis recusandae et voluptates.,F,2017-07-16T07:52:35.786Z,2,Anonymous,0,0
374,12,et mollitia et,Maxime et ducimus qui qui quisquam.,Facere aut maiores vel est.,Officia quis pariatur dignissimos nostrum et eos optio voluptatem. Ut id dignissimos perspiciatis et. Est libero est iure qui beatae placeat corporis.,F,2018-12-22T02:04:41.807Z,5,Mariana Dooley,0,0
375,84,et quo sit,Nobis sit vel maxime aliquam repellat officia saepe.,Consequatur eaque illo autem consequatur ratione est deleniti excepturi.,Quia perferendis sunt distinctio assumenda impedit amet aut. Consequatur adipisci dolores blanditiis dolore voluptatem non est eaque doloremque. Nesciunt nihil dolor.,T,2018-09-09T02:06:21.041Z,5,Polly Lakin,0,0
376,42,sint quis non,Voluptas sequi tenetur est quas qui dolor.,Mollitia rerum distinctio incidunt sed sint dignissimos libero.,Deserunt ipsa quo id qui velit. Cumque velit reiciendis consequatur consequatur repudiandae doloribus. Temporibus rerum mollitia. Aut veritatis consequatur.,F,2017-09-23T01:05:24.681Z,3,Anonymous,0,0
377,57,nemo debitis sequi,Dolorem rerum voluptatem ut libero doloremque distinctio qui.,Sequi neque soluta voluptatibus veritatis recusandae explicabo.,Omnis quia et non vitae. Est veniam autem qui et officiis. Voluptatem assumenda nam necessitatibus sint. Eveniet ut ea mollitia consequuntur sed consequatur id. Rerum qui neque nulla dolores enim rerum vel. Eos sapiente et voluptate fuga.,F,2017-05-16T04:15:22.767Z,4,Ms. Adell Hickle,0,0
378,45,consequatur dolor modi,Est et vero necessitatibus maiores.,Harum illo explicabo consequuntur.,Ut sapiente nam sit molestiae dolore ut quis omnis quos. Ratione non repudiandae est cumque. Sed aperiam qui ipsam blanditiis dolorum maxime vitae in omnis. Neque nobis qui maxime voluptatem non et ea repellat inventore.,T,2018-01-20T23:37:44.993Z,1,Trinity Parker,0,0
379,42,rerum voluptas magni,Temporibus aliquam aut et tempore eius id sed rerum architecto.,Ut et quasi nulla libero recusandae consequatur perferendis deserunt.,Error delectus non id quis dolores modi nam. Vel ullam non laudantium dolores natus ut quidem similique recusandae. Itaque magni nihil asperiores explicabo et. Enim minus dolorum ut cumque.,F,2017-06-04T18:28:39.781Z,3,Anonymous,0,0
380,66,unde dolores voluptatem,Omnis quibusdam occaecati vel dolor eos ab ut recusandae.,Odio qui nesciunt molestiae nulla officiis.,Voluptatem rem occaecati voluptatem cum quia. Quia tempore repellat quo. Totam molestiae et. Tempore voluptatem voluptatem iste maxime totam. Odio et id reprehenderit numquam quaerat nesciunt.,F,2017-08-05T23:13:13.127Z,4,Lina Okuneva,0,0
381,10,nulla et dolorem,Aut sit illum dolores rerum.,Cum non earum tenetur dolorem corrupti et id.,Beatae vitae id. Officiis dolores temporibus odio ad. Exercitationem expedita magni et fugit occaecati amet quo accusantium. Voluptates officiis sit quo rem esse aut. Expedita in ipsa non nostrum ad voluptate. Deserunt voluptatum voluptas officia repellendus at est doloremque et soluta.,T,2017-09-25T03:01:16.652Z,2,Melany Littel,0,0
382,70,in nihil cupiditate,Nostrum ducimus dolorem esse et odio.,Aut rerum commodi.,Dignissimos dolorem explicabo id quo non. Voluptate sit voluptas. Aliquid asperiores ut sed tempora natus optio sed sint quis. Odit quis aliquam nulla voluptatem minima. Nostrum possimus laborum.,F,2019-02-15T12:54:24.034Z,4,Anonymous,0,0
383,65,doloremque iste voluptatem,Voluptates quisquam reiciendis.,Rerum voluptatem consequuntur.,Corporis maxime beatae molestiae in facilis. Aut hic odit sed eligendi fugiat sed pariatur voluptatum in. Saepe molestiae vitae quibusdam. Molestias recusandae totam vel voluptatem illum reiciendis aut libero tenetur.,T,2017-12-18T11:06:50.047Z,4,Kellie Murazik,0,0
384,32,deleniti voluptates harum,Nobis dolorem laborum.,Quisquam voluptatem voluptatem sed qui quo sit voluptatem vel.,Sunt nisi veritatis repellendus sed inventore. Qui dolorem pariatur natus atque. In animi consequuntur officiis. Vel voluptas vero consequuntur non voluptatum harum. Porro vitae voluptas at repellendus.,T,2018-09-19T07:47:39.840Z,5,Neal Auer,0,0
385,39,exercitationem facere et,Placeat ut dolorum unde et temporibus voluptatibus id repellat iure.,Repellat voluptatem rerum qui reiciendis et commodi magni asperiores.,Totam voluptatem provident minus neque est sit nisi. Porro sed perferendis rerum quia sequi rerum aut. Est voluptates voluptas eaque non similique molestias odit. Aut voluptas quia consequatur cupiditate ipsam molestias omnis corporis. Eos aperiam velit. Dolorem quo nulla fuga voluptas officia recusandae quo.,F,2017-07-09T15:34:47.168Z,3,Anonymous,0,0
386,74,laborum occaecati totam,Pariatur atque minus architecto mollitia aut quibusdam assumenda.,Enim asperiores qui laboriosam.,At nihil similique autem exercitationem eos neque aut ipsum voluptate. Ipsa accusantium sint ut aliquid quam. Qui voluptatem quidem autem et dolorum. Quos ab inventore labore reprehenderit soluta aut quia. Ratione voluptatem voluptatem ab. Voluptatibus amet officia numquam.,F,2018-02-08T16:42:19.067Z,1,Lizeth Olson,0,0
387,81,consequuntur dolore et,Doloribus rerum nihil qui expedita.,Ut adipisci saepe mollitia.,Aliquid reprehenderit totam et ullam exercitationem adipisci facere a dolores. Dolorum aperiam dolorem et sapiente autem rerum. Aliquid est laborum. Natus et aut omnis est aut dolores aut excepturi est. Consequatur tempora quis aliquid tenetur aut qui voluptate ab.,T,2017-10-04T13:20:27.745Z,5,Miss Joanie Crist,0,0
388,23,accusamus cupiditate asperiores,Eius molestiae molestiae impedit esse aut sapiente corporis soluta.,Debitis aliquam aperiam numquam facere eveniet.,Temporibus consectetur nostrum modi et non. Laboriosam doloribus velit explicabo beatae et qui. Voluptatibus hic impedit nisi dolor deleniti ad neque. Rerum aut excepturi officiis sint quasi voluptatem.,F,2018-09-19T08:33:56.147Z,3,Anonymous,0,0
389,15,dicta doloremque a,Architecto at in incidunt sunt ratione quasi sit.,Dolores possimus corporis aut non quia hic.,Aliquam a corrupti enim quidem distinctio pariatur explicabo adipisci. Esse velit illo in atque voluptatibus corrupti voluptatem tenetur quas. Eos mollitia et inventore reprehenderit aut. Maiores omnis accusantium saepe ad. Eum et quasi adipisci dolores soluta eum. Quia qui nihil sint aut aspernatur molestias animi quae alias.,F,2016-07-05T09:59:20.353Z,1,Stevie Dickens,0,0
390,50,ea aut fugiat,Vel quia ratione.,Alias fugiat reprehenderit ea qui accusantium nobis ea.,Occaecati minus reprehenderit repudiandae autem ratione sapiente quisquam. Est recusandae omnis fuga velit. Rem unde saepe enim vel.,F,2016-11-04T01:32:56.688Z,3,Icie Waters,0,0
391,65,qui consequatur et,Ea dolor illo et neque.,Et sit rerum natus sed ut temporibus quis quibusdam maiores.,Ratione aliquid perspiciatis beatae dignissimos sed qui. Cupiditate consequatur aut libero consectetur quia voluptas deserunt et. Iure ipsa nisi modi. Qui exercitationem ducimus reiciendis commodi est. Harum porro aspernatur asperiores est. Deleniti aut perferendis repellendus ut veniam asperiores et consequatur autem.,F,2016-09-13T12:29:33.436Z,5,Anonymous,0,0
392,42,voluptatum porro aliquam,Nostrum nulla ut qui quae rerum sit eos ea fugit.,Magnam architecto aut architecto voluptatem iure aut dolor quod.,Ab dignissimos et aut. Doloremque qui natus sit molestiae aperiam perspiciatis. Dolores consequatur voluptatum maxime consequatur. Sapiente quam blanditiis accusantium aut suscipit facere ducimus nisi est.,F,2017-12-30T16:53:48.942Z,2,Gerardo Cole,0,0
393,4,et temporibus ut,Id nisi aut suscipit.,Eos eos voluptas recusandae praesentium iste.,Nulla aut et esse. Adipisci dolorem voluptates placeat magnam. Laboriosam odio quae officiis mollitia nostrum pariatur. Ad ut quia provident et in aliquid omnis repellat.,F,2016-05-26T19:13:09.941Z,4,Stephon Lubowitz,0,0
394,58,similique voluptatum aspernatur,Amet perferendis sit sit enim enim.,Quo libero labore quam rerum voluptatem aut.,Quod fugit aut quam itaque. Occaecati atque error id neque omnis iure facilis quos tempore. Quo sit dicta dicta nam facere minus enim provident similique. Et qui voluptas qui odio inventore nulla vitae.,F,2017-09-15T17:48:34.836Z,4,Anonymous,0,0
395,27,dolorem delectus alias,Quis fuga aspernatur quod deserunt itaque dignissimos deleniti.,Sit ratione est sed tenetur perferendis et.,Autem ut explicabo voluptatibus recusandae quae consectetur officiis. Delectus dolores dolorem consequuntur est iste iure qui aut. Suscipit perspiciatis velit repellendus. Voluptatem molestiae a animi consectetur sint.,T,2017-08-28T00:13:32.207Z,1,Vern Farrell II,0,0
396,45,eum provident et,Consectetur fuga sit minima maxime et odio quas corrupti iste.,Architecto voluptatem omnis corrupti.,Ad aut ut neque. Autem iure expedita repellendus quo ut error corrupti architecto. Autem quisquam qui labore at aut. Veritatis numquam aut sit dolore et possimus esse accusantium sit. Assumenda repellat animi eveniet sed et consequuntur consequatur culpa eaque.,T,2017-11-05T01:21:08.957Z,3,Emmett Dicki,0,0
